meta,sender,sender_type,sender_id,response,ended_on,instrCount,time_run,time_render,time_show,time_end,duration,time_commit,timestamp,time_switch,openLabId,type,task,project,move,trialN,blockN_Train,blockN,moveCount,currPP,points,movesTrial,visitedFields,diff,reward
,Feedback,canvas.Screen,0_12_3_1_15_2,,timeout,,1613640.5,1613636.616,1613703.304,1617687.964,4001.027000000002,1617688.7999999523,2021-10-27T16:49:04.910Z,1617704.331,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,15,,3,4,10,"0,40,50,39,-10","1,0,0,1","17,11,5,10",33,34
,Trial,flow.Sequence,0_12_3_1_15,,completion,,1608504.7999999523,1608518.703,1608568.734,1617687.964,9119.229999999981,1617689,2021-10-27T16:49:04.910Z,1617721.602,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,15,,3,4,10,"0,40,50,39,-10","1,0,0,1","17,11,5,10",,
,Goal,canvas.Screen,0_12_3_1_16_0,,timeout,,1617691,1617704.331,1617721.602,1618704.593,1032.9650000000838,1618706.5,2021-10-27T16:49:05.928Z,1618754.567,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_0,left,response,,1618768.4000000954,1618754.567,1618821.259,1619564.7000000477,743.4410000476055,1619565.2000000477,2021-10-27T16:49:06.786Z,1619571.438,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_1,down,response,,1619567.4000000954,1619554.876,1619571.438,1619957.9000000954,386.4620000952855,1619958.5999999046,2021-10-27T16:49:07.180Z,1620021.549,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_2,down,response,,1620010.9000000954,1620004.863,1620021.549,1620411.2000000477,389.65100004756823,1620411.9000000954,2021-10-27T16:49:07.633Z,1620421.732,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_3,left,response,,1620417.2000000477,1620404.969,1620421.732,1620700.5,278.76799999992363,1620701.2000000477,2021-10-27T16:49:07.922Z,1620871.75,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_4,-999,skipped,,1620703.4000000954,,,1620700.5,,1620703.5999999046,2021-10-27T16:49:07.925Z,1620871.75,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_5,-999,skipped,,1620706.5,,,1620700.5,,1620706.5999999046,2021-10-27T16:49:07.928Z,1620871.75,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_6,-999,skipped,,1620712.9000000954,,,1620700.5,,1620713,2021-10-27T16:49:07.934Z,1620871.75,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_7,-999,skipped,,1620718.4000000954,,,1620700.5,,1620718.5,2021-10-27T16:49:07.940Z,1620871.75,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_8,-999,skipped,,1620798.5999999046,,,1620700.5,,1620798.7000000477,2021-10-27T16:49:08.020Z,1620871.75,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_16_1_9,-999,skipped,,1620802,,,1620700.5,,1620802.2000000477,2021-10-27T16:49:08.023Z,1620871.75,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Loop,flow.Loop,0_12_3_1_16_1,-999,completion,,1618723.2999999523,1618704.593,1618754.567,1620700.5,1945.9329999999609,1620802.4000000954,2021-10-27T16:49:08.024Z,1620871.75,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Feedback,canvas.Screen,0_12_3_1_16_2,,timeout,,1620823.7999999523,1620822.031,1620871.75,1624856.101,4001.154000000097,1624857.0999999046,2021-10-27T16:49:12.078Z,1624872.904,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",21,78
,Trial,flow.Sequence,0_12_3_1_16,,completion,,1617689.4000000954,1617704.331,1617721.602,1624856.101,7134.499000000069,1624857.2999999523,2021-10-27T16:49:12.078Z,1624889.9,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,16,,3,4,10,"0,-11,-3,49,-1","0,1,1,0","6,11,16,10",,
,Goal,canvas.Screen,0_12_3_1_17_0,,timeout,,1624859.4000000954,1624872.904,1624889.9,1625873.367,1033.1100000001024,1625874.0999999046,2021-10-27T16:49:13.095Z,1625923.01,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_0,down,response,,1625937.7000000477,1625923.01,1625989.701,1626554.7000000477,564.9990000477992,1626556,2021-10-27T16:49:13.777Z,1626573.156,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_1,left,response,,1626563.7000000477,1626556.512,1626573.156,1627129.2000000477,556.0440000477247,1627129.7999999523,2021-10-27T16:49:14.351Z,1627206.664,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_2,down,response,,1627134.4000000954,1627123.638,1627206.664,1627775.2999999523,568.6359999522101,1627775.9000000954,2021-10-27T16:49:14.997Z,1627790.15,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_3,left,response,,1627780.2000000477,1627773.626,1627790.15,1628538.4000000954,748.2500000954606,1628538.7999999523,2021-10-27T16:49:15.760Z,1628590.342,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_4,-999,skipped,,1628541.2000000477,,,1628538.4000000954,,1628541.2999999523,2021-10-27T16:49:15.762Z,1628590.342,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_5,-999,skipped,,1628546.2999999523,,,1628538.4000000954,,1628546.4000000954,2021-10-27T16:49:15.767Z,1628590.342,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_6,-999,skipped,,1628551.9000000954,,,1628538.4000000954,,1628552,2021-10-27T16:49:15.773Z,1628590.342,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_7,-999,skipped,,1628557.4000000954,,,1628538.4000000954,,1628557.5999999046,2021-10-27T16:49:15.778Z,1628590.342,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_8,-999,skipped,,1628562.5999999046,,,1628538.4000000954,,1628562.7999999523,2021-10-27T16:49:15.784Z,1628590.342,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Move,canvas.Screen,0_12_3_1_17_1_9,-999,skipped,,1628567.2999999523,,,1628538.4000000954,,1628567.4000000954,2021-10-27T16:49:15.788Z,1628590.342,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Loop,flow.Loop,0_12_3_1_17_1,-999,completion,,1625934.7999999523,1625873.367,1625923.01,1628538.4000000954,2615.390000095358,1628567.5999999046,2021-10-27T16:49:15.788Z,1628590.342,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Feedback,canvas.Screen,0_12_3_1_17_2,,timeout,,1628580.9000000954,1628573.752,1628590.342,1632574.891,4001.0090000000782,1632576.0999999046,2021-10-27T16:49:19.797Z,1632591.351,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",35,30
,Trial,flow.Sequence,0_12_3_1_17,,completion,,1624857.7000000477,1624872.904,1624889.9,1632574.891,7684.991000000155,1632576.2999999523,2021-10-27T16:49:19.797Z,1632608.263,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,17,,3,4,10,"0,39,50,100,52","1,0,1,0","17,11,16,10",,
,Goal,canvas.Screen,0_12_3_1_18_0,,timeout,,1632578.4000000954,1632591.351,1632608.263,1633591.649,1000.3359999998938,1633592.5,2021-10-27T16:49:20.813Z,1633608.599,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_0,down,response,,1633623.7000000477,1633608.599,1633676.012,1633980.4000000954,304.3880000952631,1633981.2999999523,2021-10-27T16:49:21.202Z,1633991.689,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_1,right,response,,1633988,1633975.064,1633991.689,1634016.9000000954,25.211000095354393,1634018.2000000477,2021-10-27T16:49:21.239Z,1634108.37,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_2,left,response,,1634031,1634041.843,1634108.37,1634907.7999999523,799.4299999522045,1634908.7000000477,2021-10-27T16:49:22.129Z,1634925.277,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_3,down,response,,1634911.7999999523,1634908.539,1634925.277,1635550,624.7229999999981,1635550.4000000954,2021-10-27T16:49:22.771Z,1635592.074,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_4,down,response,,1635552.0999999046,1635542.046,1635592.074,1636135.2999999523,543.2259999522939,1636136.2000000477,2021-10-27T16:49:23.357Z,1636158.996,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_5,right,response,,1636144.2000000477,1636142.537,1636158.996,1636597.7999999523,438.80399995227344,1636598.4000000954,2021-10-27T16:49:23.819Z,1636659.006,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_6,-999,skipped,,1636601.2999999523,,,1636597.7999999523,,1636601.4000000954,2021-10-27T16:49:23.822Z,1636659.006,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_7,-999,skipped,,1636604.0999999046,,,1636597.7999999523,,1636604.2000000477,2021-10-27T16:49:23.825Z,1636659.006,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_8,-999,skipped,,1636608.2999999523,,,1636597.7999999523,,1636608.5,2021-10-27T16:49:23.829Z,1636659.006,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Move,canvas.Screen,0_12_3_1_18_1_9,-999,skipped,,1636611.7000000477,,,1636597.7999999523,,1636611.7999999523,2021-10-27T16:49:23.833Z,1636659.006,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Loop,flow.Loop,0_12_3_1_18_1,-999,completion,,1633617.4000000954,1633591.649,1633608.599,1636597.7999999523,2989.200999952387,1636612,2021-10-27T16:49:23.833Z,1636659.006,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Feedback,canvas.Screen,0_12_3_1_18_2,,timeout,,1636616.7000000477,1636609.169,1636659.006,1640643.742,4001.2369999999646,1640644.5999999046,2021-10-27T16:49:27.865Z,1640660.243,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",30,40
,Trial,flow.Sequence,0_12_3_1_18,,completion,,1632576.7000000477,1632591.351,1632608.263,1640643.742,8035.47900000005,1640644.7999999523,2021-10-27T16:49:27.866Z,1640676.754,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,18,,3,4,3,"0,40,29,-1,-12","1,2,0,2","17,13,7,3",,
,Goal,canvas.Screen,0_12_3_1_19_0,,timeout,,1640646.4000000954,1640660.243,1640676.754,1641660.328,1016.8519999999553,1641661.2999999523,2021-10-27T16:49:28.882Z,1641693.606,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_0,left,response,,1641703.0999999046,1641693.606,1641776.946,1642275.7000000477,498.75400004768744,1642278.2999999523,2021-10-27T16:49:29.499Z,1642320.11,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_1,down,response,,1642292.7000000477,1642277.25,1642320.11,1642640.7000000477,320.59000004758127,1642641.0999999046,2021-10-27T16:49:29.862Z,1642677.17,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_2,down,response,,1642642.5,1642627.448,1642677.17,1644136.4000000954,1459.230000095442,1644137,2021-10-27T16:49:31.358Z,1644144.258,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_3,left,response,,1644141.7000000477,1644127.812,1644144.258,1644479,334.7420000000857,1644479.2999999523,2021-10-27T16:49:31.700Z,1644544.292,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_4,-999,skipped,,1644482,,,1644479,,1644482.0999999046,2021-10-27T16:49:31.703Z,1644544.292,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_5,-999,skipped,,1644486.2999999523,,,1644479,,1644486.4000000954,2021-10-27T16:49:31.707Z,1644544.292,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_6,-999,skipped,,1644490.4000000954,,,1644479,,1644490.5,2021-10-27T16:49:31.711Z,1644544.292,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_7,-999,skipped,,1644493.7999999523,,,1644479,,1644494.0999999046,2021-10-27T16:49:31.715Z,1644544.292,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_8,-999,skipped,,1644497.2999999523,,,1644479,,1644497.2999999523,2021-10-27T16:49:31.718Z,1644544.292,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_3_1_19_1_9,-999,skipped,,1644499.0999999046,,,1644479,,1644499.2000000477,2021-10-27T16:49:31.720Z,1644544.292,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Loop,flow.Loop,0_12_3_1_19_1,-999,completion,,1641690.4000000954,1641660.328,1641693.606,1644479,2785.3940000000875,1644499.4000000954,2021-10-27T16:49:31.720Z,1644544.292,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Feedback,canvas.Screen,0_12_3_1_19_2,,timeout,,1644502,1644494.417,1644544.292,1648528.97,4001.007000000216,1648529.9000000954,2021-10-27T16:49:35.751Z,1648545.299,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",14,72
,Trial,flow.Sequence,0_12_3_1_19,,completion,,1640645.0999999046,1640660.243,1640676.754,1648528.97,7852.216000000015,1648530.0999999046,2021-10-27T16:49:35.751Z,1648562.153,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,19,,3,4,10,"0,-9,1,52,1","0,1,1,0","6,11,16,10",,
,Block,flow.Loop,0_12_3_1,,completion,,1501714.2999999523,1501725.483,1501758.928,1648528.97,146770.0419999999,1648530.2999999523,2021-10-27T16:49:35.751Z,1648562.153,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,,,3,,,,,,,
,Sequence,flow.Sequence,0_12_3,,completion,,1499663.7000000477,1499675.119,1499692.064,1648528.97,148836.90599999996,1648530.4000000954,2021-10-27T16:49:35.751Z,1648562.153,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,,,3,,,,,,,
,Break,canvas.Screen,0_12_4_0,continue,response,,1648538.4000000954,1648545.299,1648562.153,1650571.7999999523,2009.6469999523833,1650572.5,2021-10-27T16:49:37.793Z,1650662.509,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,,,4,,,,,,,
,Goal,canvas.Screen,0_12_4_1_0_0,,timeout,,1650652.5999999046,1650645.972,1650662.509,1651646.569,1000.2630000000354,1651648.0999999046,2021-10-27T16:49:38.869Z,1651662.772,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_0,left,response,,1651669.7999999523,1651662.772,1651679.43,1653206.9000000954,1527.4700000954326,1653207.7999999523,2021-10-27T16:49:40.429Z,1653263.142,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_1,down,response,,1653211.5,1653196.361,1653263.142,1653565.5999999046,302.45799990464,1653566,2021-10-27T16:49:40.787Z,1653579.887,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_2,down,response,,1653568.2000000477,1653563.38,1653579.887,1654919.7000000477,1339.8130000475794,1654920.5999999046,2021-10-27T16:49:42.141Z,1654996.89,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_3,left,response,,1654927.0999999046,1654913.558,1654996.89,1655595.7000000477,598.8100000477862,1655596.5999999046,2021-10-27T16:49:42.817Z,1655630.366,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_4,-999,skipped,,1655602.2999999523,,,1655595.7000000477,,1655602.5,2021-10-27T16:49:42.823Z,1655630.366,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_5,-999,skipped,,1655607.0999999046,,,1655595.7000000477,,1655607.2000000477,2021-10-27T16:49:42.828Z,1655630.366,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_6,-999,skipped,,1655612.2000000477,,,1655595.7000000477,,1655612.2999999523,2021-10-27T16:49:42.833Z,1655630.366,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_7,-999,skipped,,1655616.5,,,1655595.7000000477,,1655616.7000000477,2021-10-27T16:49:42.837Z,1655630.366,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_8,-999,skipped,,1655618.9000000954,,,1655595.7000000477,,1655619.0999999046,2021-10-27T16:49:42.840Z,1655630.366,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_0_1_9,-999,skipped,,1655621.0999999046,,,1655595.7000000477,,1655621.2000000477,2021-10-27T16:49:42.842Z,1655630.366,1635351725,incremental,ni_sequenzen,NI_Sequenzen,10,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Loop,flow.Loop,0_12_4_1_0_1,-999,completion,,1651664.7000000477,1651646.569,1651662.772,1655595.7000000477,3932.92800004757,1655621.4000000954,2021-10-27T16:49:42.842Z,1655630.366,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Feedback,canvas.Screen,0_12_4_1_0_2,,timeout,,1655626.2999999523,1655614.164,1655630.366,1659614.87,4001.069000000134,1659615.9000000954,2021-10-27T16:49:46.837Z,1659631.435,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",7,86
,Trial,flow.Sequence,0_12_4_1_0,,completion,,1650651.2999999523,1650645.972,1650662.509,1659614.87,8952.361000000034,1659616.0999999046,2021-10-27T16:49:46.837Z,1659648.632,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,0,,4,4,10,"0,42,55,34,5","0,1,1,0","6,11,16,10",,
,Goal,canvas.Screen,0_12_4_1_1_0,,timeout,,1659618.5,1659631.435,1659648.632,1660631.73,999.6790000000037,1660633.0999999046,2021-10-27T16:49:47.854Z,1660648.311,1635351725,incremental,ni_sequenzen,NI_Sequenzen,,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_1_1_0,left,response,,1660655.0999999046,1660648.311,1660714.984,1660865,150.01600000006147,1660866.2999999523,2021-10-27T16:49:48.087Z,1660931.682,1635351725,incremental,ni_sequenzen,NI_Sequenzen,1,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_1_1_1,down,response,,1660871.5999999046,1660865.157,1660931.682,1661394.2000000477,462.5180000476539,1661394.7000000477,2021-10-27T16:49:48.616Z,1661398.49,1635351725,incremental,ni_sequenzen,NI_Sequenzen,2,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_1_1_2,down,response,,1661396.7000000477,1661382.149,1661398.49,1661601,202.5100000000093,1661601.4000000954,2021-10-27T16:49:48.822Z,1661665.228,1635351725,incremental,ni_sequenzen,NI_Sequenzen,3,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_1_1_3,left,response,,1661604.2000000477,1661598.959,1661665.228,1661806.7000000477,141.47200004779734,1661808.5999999046,2021-10-27T16:49:49.029Z,1661865.461,1635351725,incremental,ni_sequenzen,NI_Sequenzen,4,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_1_1_4,-999,skipped,,1661822.7999999523,,,1661806.7000000477,,1661823.2000000477,2021-10-27T16:49:49.044Z,1661865.461,1635351725,incremental,ni_sequenzen,NI_Sequenzen,5,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_1_1_5,-999,skipped,,1661829,,,1661806.7000000477,,1661829.2000000477,2021-10-27T16:49:49.050Z,1661865.461,1635351725,incremental,ni_sequenzen,NI_Sequenzen,6,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_1_1_6,-999,skipped,,1661833.7000000477,,,1661806.7000000477,,1661833.9000000954,2021-10-27T16:49:49.055Z,1661865.461,1635351725,incremental,ni_sequenzen,NI_Sequenzen,7,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_1_1_7,-999,skipped,,1661837.2000000477,,,1661806.7000000477,,1661837.4000000954,2021-10-27T16:49:49.058Z,1661865.461,1635351725,incremental,ni_sequenzen,NI_Sequenzen,8,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
,Move,canvas.Screen,0_12_4_1_1_1_8,-999,skipped,,1661840,,,1661806.7000000477,,1661840.0999999046,2021-10-27T16:49:49.061Z,1661865.461,1635351725,incremental,ni_sequenzen,NI_Sequenzen,9,1,,4,4,10,"0,40,50,29,2","0,1,1,0","6,11,16,10",,
